CustomerID,Gender,Age,Tenure,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
CUST-04235,Female,67,66,DSL,Month-to-month,61.1,4044.74,No
CUST-04236,Female,24,53,Fiber optic,Two year,79.51,4196.7,Yes
CUST-04237,Female,30,25,DSL,Month-to-month,52.04,1303.36,Yes
CUST-04238,Male,32,25,Fiber optic,One year,68.66,1715.32,No
CUST-04239,Female,42,33,No,One year,30.67,1021.36,No
CUST-04240,Male,40,7,DSL,Month-to-month,62.63,428.06,Yes
CUST-04241,Female,39,9,Fiber optic,Two year,75.6,676.61,No
CUST-04242,Male,43,47,Fiber optic,Month-to-month,65.78,3088.75,No
CUST-04243,Female,50,54,DSL,Month-to-month,64.79,3518.76,No
CUST-04244,Male,28,53,DSL,Two year,55.07,2920.47,No
CUST-04245,Female,27,39,Fiber optic,One year,69.56,2729.57,No
CUST-04246,Male,42,14,DSL,Month-to-month,62.0,864.18,Yes
CUST-04247,Male,54,17,Fiber optic,Month-to-month,71.68,1216.38,Yes
CUST-04248,Male,65,22,Fiber optic,One year,66.0,1446.46,No
CUST-04249,Male,60,61,Fiber optic,Month-to-month,72.28,4405.23,Yes
CUST-04250,Male,70,45,DSL,Two year,61.49,2770.95,No
CUST-04251,Male,55,38,Fiber optic,One year,80.31,3036.19,No
CUST-04252,Female,58,14,DSL,Month-to-month,59.61,841.22,No
CUST-04253,Male,62,52,No,Month-to-month,16.99,867.05,No
CUST-04254,Female,41,63,DSL,One year,63.83,4004.96,No
CUST-04255,Female,57,62,No,Month-to-month,21.57,1329.18,No
CUST-04256,Female,63,15,Fiber optic,One year,66.08,999.3,Yes
CUST-04257,Female,73,69,Fiber optic,Two year,79.34,5469.42,No
CUST-04258,Female,50,65,DSL,One year,63.64,4144.76,No
CUST-04259,Male,34,12,DSL,Month-to-month,45.01,523.46,No
CUST-04260,Male,41,46,Fiber optic,Month-to-month,71.27,3290.4,No
CUST-04261,Male,54,8,DSL,One year,46.19,355.84,No
CUST-04262,Female,74,62,No,One year,33.38,2052.68,No
CUST-04263,Male,19,33,Fiber optic,One year,79.39,2607.18,No
CUST-04264,Male,49,28,No,Month-to-month,28.09,794.07,No
CUST-04265,Male,74,36,Fiber optic,Two year,77.35,2765.98,No
CUST-04266,Male,41,42,DSL,Month-to-month,54.85,2314.14,No
CUST-04267,Male,26,63,Fiber optic,One year,74.27,4681.29,No
CUST-04268,Female,21,23,DSL,One year,56.8,1300.99,No
CUST-04269,Male,34,70,DSL,One year,60.02,,No
CUST-04270,Female,34,33,DSL,Month-to-month,64.15,2121.76,No
CUST-04271,Female,70,47,No,One year,15.24,724.07,Yes
CUST-04272,Female,67,11,Fiber optic,Month-to-month,71.96,809.11,Yes
CUST-04273,Female,65,22,Fiber optic,One year,75.13,1660.8,Yes
CUST-04274,Female,47,12,DSL,Month-to-month,55.86,675.34,No
CUST-04275,Male,57,44,Fiber optic,Month-to-month,84.81,3725.1,No
CUST-04276,Male,28,64,Fiber optic,Month-to-month,84.2,5382.97,Yes
CUST-04277,Male,38,46,DSL,Two year,52.48,2416.58,No
CUST-04278,Female,38,57,DSL,One year,46.41,2627.93,No
CUST-04279,Male,35,4,Fiber optic,One year,76.55,311.97,Yes
CUST-04280,Male,72,4,Fiber optic,One year,83.28,346.09,Yes
CUST-04281,Female,46,59,DSL,Two year,59.34,3500.31,No
CUST-04282,Female,41,20,No,Month-to-month,19.83,395.81,No
CUST-04283,Female,27,23,DSL,One year,59.33,1382.92,No
CUST-04284,Female,62,17,Fiber optic,One year,70.78,1206.49,No
CUST-04285,Male,34,20,DSL,Month-to-month,49.5,970.12,Yes
CUST-04286,Female,35,53,DSL,Month-to-month,61.96,3270.24,Yes
CUST-04287,Female,59,9,No,Month-to-month,27.66,262.06,Yes
CUST-04288,Male,65,23,No,Month-to-month,22.59,509.77,Yes
CUST-04289,Male,37,59,Fiber optic,Month-to-month,67.12,3961.3,Yes
CUST-04290,Female,54,56,No,Month-to-month,18.74,1067.06,Yes
CUST-04291,Male,62,22,No,One year,30.79,669.59,Yes
CUST-04292,Female,35,21,Fiber optic,Month-to-month,79.74,1655.91,No
CUST-04293,Female,34,67,No,Month-to-month,23.44,1577.22,Yes
CUST-04294,Male,26,33,Fiber optic,Two year,80.29,2651.08,No
CUST-04295,Male,31,69,Fiber optic,One year,69.86,4806.37,Yes
CUST-04296,Female,66,27,Fiber optic,Month-to-month,72.85,1955.79,No
CUST-04297,Female,46,38,DSL,One year,50.63,1931.14,No
CUST-04298,Female,48,41,No,Month-to-month,24.13,999.53,No
CUST-04299,Male,21,22,DSL,Month-to-month,64.64,1420.14,No
CUST-04300,Female,35,69,No,Month-to-month,16.75,1159.8,No
CUST-04301,Female,37,1,DSL,Two year,48.35,30.21,No
CUST-04302,Female,73,23,DSL,One year,58.42,1358.97,No
CUST-04303,Female,73,16,DSL,One year,47.83,760.07,Yes
CUST-04304,Female,64,64,No,Two year,24.24,1549.82,No
CUST-04305,Male,60,69,DSL,Two year,45.02,3104.31,No
CUST-04306,Female,61,68,Fiber optic,One year,68.24,4649.01,No
CUST-04307,Female,26,59,Fiber optic,One year,73.63,4362.41,No
CUST-04308,Female,30,49,DSL,Month-to-month,59.51,2902.88,No
CUST-04309,Female,32,11,No,Month-to-month,30.71,338.74,No
CUST-04310,Male,44,46,DSL,One year,58.73,2704.11,No
CUST-04311,Male,32,66,Fiber optic,One year,75.06,4942.59,No
CUST-04312,Male,45,64,Fiber optic,Two year,66.63,4267.93,No
CUST-04313,Female,54,26,DSL,Month-to-month,58.81,1527.76,Yes
CUST-04314,Female,72,47,DSL,One year,56.12,2619.43,No
CUST-04315,Male,36,61,Fiber optic,One year,71.79,4368.85,No
CUST-04316,Male,43,43,No,Month-to-month,27.08,1152.97,No
CUST-04317,Male,69,18,DSL,One year,63.85,1149.68,No
CUST-04318,Female,43,58,DSL,One year,61.07,3533.34,No
CUST-04319,Female,42,7,No,Month-to-month,16.07,96.32,Yes
CUST-04320,Male,43,54,DSL,One year,60.08,3230.81,No
CUST-04321,Male,43,46,Fiber optic,Month-to-month,77.3,3557.3,No
CUST-04322,Male,63,1,Fiber optic,Month-to-month,69.57,76.07,Yes
CUST-04323,Female,45,38,DSL,One year,50.55,1920.33,No
CUST-04324,Female,66,44,Fiber optic,Month-to-month,67.63,2985.85,Yes
CUST-04325,Female,35,31,No,Month-to-month,23.43,744.44,No
CUST-04326,Male,49,64,Fiber optic,Month-to-month,68.93,4391.65,No
CUST-04327,Male,70,37,Fiber optic,Month-to-month,65.26,2396.1,Yes
CUST-04328,Female,20,10,Fiber optic,Month-to-month,83.74,845.26,Yes
CUST-04329,Male,19,9,Fiber optic,Month-to-month,79.34,713.97,Yes
CUST-04330,Female,50,58,DSL,One year,62.52,3615.69,No
CUST-04331,Male,59,54,Fiber optic,Two year,80.54,4334.22,No
CUST-04332,Male,36,19,Fiber optic,Month-to-month,65.94,1243.01,No
CUST-04333,Male,34,16,DSL,Month-to-month,61.5,977.74,Yes
CUST-04334,Male,61,67,No,Month-to-month,31.56,2113.03,No
CUST-04335,Female,50,4,Fiber optic,Month-to-month,66.92,269.17,Yes
CUST-04336,Male,29,59,No,One year,15.46,898.52,No
CUST-04337,Female,66,22,DSL,Two year,62.67,1386.15,No
CUST-04338,Female,73,45,No,Two year,22.56,1019.63,No
CUST-04339,Female,20,51,Fiber optic,Month-to-month,79.98,4080.29,No
CUST-04340,Male,60,9,No,Two year,20.27,196.15,No
CUST-04341,Female,66,45,No,Month-to-month,16.34,730.68,No
CUST-04342,Female,72,27,No,One year,31.03,825.91,No
CUST-04343,Female,43,42,No,One year,25.02,1045.59,No
CUST-04344,Male,52,25,DSL,One year,61.82,1559.28,No
CUST-04345,Male,25,54,Fiber optic,Month-to-month,80.06,4339.03,No
CUST-04346,Female,69,47,DSL,Month-to-month,63.6,2972.43,No
CUST-04347,Male,53,28,Fiber optic,One year,72.23,2014.66,No
CUST-04348,Female,70,26,No,Month-to-month,20.09,528.7,No
CUST-04349,Female,71,17,DSL,Month-to-month,64.59,1105.49,Yes
CUST-04350,Male,24,59,Fiber optic,One year,69.49,,No
CUST-04351,Female,63,68,Fiber optic,Month-to-month,72.54,4930.77,Yes
CUST-04352,Male,63,20,DSL,One year,47.69,969.16,No
CUST-04353,Male,53,23,DSL,Month-to-month,47.94,1091.21,Yes
CUST-04354,Female,33,2,DSL,Two year,61.57,116.89,No
CUST-04355,Male,41,61,DSL,Month-to-month,50.33,3056.25,No
CUST-04356,Male,71,1,Fiber optic,Two year,77.72,95.92,No
CUST-04357,Female,18,65,Fiber optic,Month-to-month,84.73,5525.24,No
CUST-04358,Female,66,41,DSL,One year,63.61,2593.75,No
CUST-04359,Male,42,33,No,Two year,31.41,1020.02,No
CUST-04360,Male,27,41,Fiber optic,Month-to-month,70.27,2869.25,Yes
CUST-04361,Female,71,19,Fiber optic,Month-to-month,67.68,1304.54,No
CUST-04362,Male,33,67,DSL,Month-to-month,64.48,4307.77,Yes
CUST-04363,Male,33,44,Fiber optic,Month-to-month,75.63,3316.83,Yes
CUST-04364,Male,25,41,Fiber optic,One year,81.3,3345.85,Yes
CUST-04365,Male,46,46,Fiber optic,Month-to-month,81.69,3771.63,Yes
CUST-04366,Male,56,4,Fiber optic,Two year,72.48,298.66,Yes
CUST-04367,Male,45,48,DSL,One year,59.56,2875.3,No
CUST-04368,Male,23,36,No,Month-to-month,21.62,776.34,No
CUST-04369,Female,33,33,Fiber optic,Two year,80.95,2662.07,No
CUST-04370,Female,37,72,Fiber optic,Month-to-month,77.71,5613.33,Yes
CUST-04371,Female,33,69,No,Month-to-month,22.41,1545.48,No
CUST-04372,Female,24,17,Fiber optic,Month-to-month,83.62,1425.39,No
CUST-04373,Female,58,18,Fiber optic,One year,66.27,1181.23,Yes
CUST-04374,Male,31,39,Fiber optic,Month-to-month,71.87,2797.54,No
CUST-04375,Male,60,16,DSL,One year,56.45,920.27,No
CUST-04376,Male,43,59,No,Month-to-month,21.13,1229.99,No
CUST-04377,Male,43,41,Fiber optic,Two year,76.92,3146.6,No
CUST-04378,Female,31,71,Fiber optic,One year,72.94,5192.62,No
CUST-04379,Male,24,64,No,Month-to-month,19.79,1264.73,Yes
CUST-04380,Male,50,52,Fiber optic,One year,72.36,3771.36,No
CUST-04381,Female,43,6,Fiber optic,One year,72.7,453.5,No
CUST-04382,Male,74,4,No,Month-to-month,34.07,142.32,Yes
CUST-04383,Male,62,23,DSL,Month-to-month,62.95,1465.38,Yes
CUST-04384,Female,37,27,DSL,Month-to-month,51.33,1378.39,Yes
CUST-04385,Male,20,61,DSL,Two year,56.33,3425.02,No
CUST-04386,Male,69,16,No,One year,34.22,554.76,No
CUST-04387,Male,21,19,DSL,Month-to-month,58.73,1100.66,No
CUST-04388,Male,43,2,DSL,Month-to-month,63.4,112.47,Yes
CUST-04389,Male,28,36,DSL,Month-to-month,55.98,1998.96,No
CUST-04390,Female,19,14,DSL,One year,48.13,668.31,No
CUST-04391,Female,31,50,Fiber optic,One year,82.93,4143.58,No
CUST-04392,Female,61,47,No,Two year,20.2,962.94,No
CUST-04393,Female,47,7,DSL,Month-to-month,45.97,321.69,Yes
CUST-04394,Female,66,12,Fiber optic,Month-to-month,77.96,948.18,Yes
CUST-04395,Female,29,47,Fiber optic,Month-to-month,80.93,3818.85,Yes
CUST-04396,Male,43,2,Fiber optic,Two year,73.89,145.91,Yes
CUST-04397,Female,61,64,No,Month-to-month,21.48,1362.14,Yes
CUST-04398,Female,50,72,Fiber optic,Month-to-month,83.22,5997.71,No
CUST-04399,Male,30,30,DSL,One year,59.01,1782.77,No
CUST-04400,Male,31,25,No,Month-to-month,16.26,423.54,No
CUST-04401,Female,41,55,Fiber optic,Month-to-month,78.17,4280.94,Yes
CUST-04402,Male,51,33,DSL,One year,62.13,2037.31,No
CUST-04403,Female,61,8,DSL,Month-to-month,51.4,417.67,Yes
CUST-04404,Male,43,61,No,Month-to-month,15.53,939.34,No
CUST-04405,Female,38,12,Fiber optic,Month-to-month,67.47,826.36,Yes
CUST-04406,Male,45,68,Fiber optic,Month-to-month,77.55,5256.94,No
CUST-04407,Male,65,40,No,Month-to-month,18.97,746.69,No
CUST-04408,Female,53,0,Fiber optic,Two year,68.08,0.0,Yes
CUST-04409,Female,57,46,DSL,Month-to-month,59.42,2737.22,No
CUST-04410,Female,19,3,Fiber optic,One year,82.12,257.72,No
CUST-04411,Female,59,62,Fiber optic,Month-to-month,84.33,5222.38,No
CUST-04412,Female,26,51,Fiber optic,Month-to-month,69.26,3521.86,No
CUST-04413,Male,40,9,DSL,Month-to-month,60.42,541.46,Yes
CUST-04414,Female,32,27,DSL,Month-to-month,55.44,,No
CUST-04415,Female,30,5,Fiber optic,Month-to-month,74.47,380.11,Yes
CUST-04416,Male,40,26,No,Month-to-month,30.64,785.59,No
CUST-04417,Male,34,11,Fiber optic,One year,75.15,845.48,Yes
CUST-04418,Female,65,61,No,Month-to-month,15.98,993.77,Yes
CUST-04419,Male,19,51,Fiber optic,Two year,77.14,3945.79,No
CUST-04420,Male,37,47,No,Month-to-month,18.17,868.03,Yes
CUST-04421,Female,37,66,DSL,Month-to-month,54.83,3604.88,No
CUST-04422,Male,63,45,Fiber optic,Month-to-month,84.04,3801.15,No
CUST-04423,Male,20,14,Fiber optic,Month-to-month,78.56,1105.06,Yes
CUST-04424,Female,72,70,DSL,One year,62.18,4359.29,No
CUST-04425,Female,29,35,Fiber optic,One year,79.15,2760.7,No
CUST-04426,Male,57,13,No,Month-to-month,24.57,312.38,Yes
CUST-04427,Male,19,2,Fiber optic,Month-to-month,69.2,157.19,Yes
CUST-04428,Female,53,66,No,One year,18.06,1209.74,No
CUST-04429,Male,31,18,Fiber optic,Month-to-month,77.69,1408.68,No
CUST-04430,Male,33,53,Fiber optic,Month-to-month,71.92,3831.49,No
CUST-04431,Male,36,68,Fiber optic,Month-to-month,79.35,5402.2,No
CUST-04432,Female,51,9,DSL,Month-to-month,48.57,455.49,Yes
CUST-04433,Male,61,32,Fiber optic,Month-to-month,81.42,2610.19,Yes
CUST-04434,Male,63,12,Fiber optic,Two year,78.12,953.47,No
CUST-04435,Female,23,50,No,One year,30.81,1539.51,No
CUST-04436,Male,30,31,Fiber optic,One year,77.96,2417.87,No
CUST-04437,Male,53,23,DSL,Month-to-month,54.84,1245.4,No
CUST-04438,Female,39,34,DSL,One year,51.31,1758.64,No
CUST-04439,Female,35,69,No,One year,28.06,1929.38,No
CUST-04440,Female,29,39,Fiber optic,One year,69.4,2701.82,Yes
CUST-04441,Female,69,53,No,Month-to-month,30.69,1633.18,No
CUST-04442,Male,71,43,Fiber optic,Two year,74.47,3196.85,No
CUST-04443,Male,47,61,Fiber optic,Month-to-month,80.82,4911.52,No
CUST-04444,Female,70,67,Fiber optic,Two year,80.99,5443.51,No
CUST-04445,Female,68,32,DSL,Month-to-month,53.56,1722.81,No
CUST-04446,Male,57,55,Fiber optic,Month-to-month,83.37,4578.83,Yes
CUST-04447,Female,24,35,Fiber optic,Month-to-month,83.67,2911.99,No
CUST-04448,Male,49,53,Fiber optic,One year,69.23,3662.05,No
CUST-04449,Female,65,18,No,Month-to-month,18.7,,Yes
CUST-04450,Male,36,42,DSL,Two year,50.07,2100.43,No
CUST-04451,Female,23,11,Fiber optic,Two year,77.45,858.09,No
CUST-04452,Female,37,10,DSL,One year,46.8,460.26,No
CUST-04453,Male,44,69,DSL,One year,60.04,4139.82,No
CUST-04454,Female,70,11,Fiber optic,One year,75.64,837.93,No
CUST-04455,Male,60,40,DSL,One year,55.46,2207.2,No
CUST-04456,Male,54,24,Fiber optic,Month-to-month,74.68,1775.46,No
CUST-04457,Male,65,2,DSL,One year,47.64,101.36,Yes
CUST-04458,Male,24,2,DSL,Two year,64.18,136.18,No
CUST-04459,Male,22,27,DSL,Month-to-month,54.5,1473.37,No
CUST-04460,Female,28,22,DSL,Two year,63.72,1419.45,No
CUST-04461,Female,32,47,No,Month-to-month,28.97,1353.74,Yes
CUST-04462,Male,20,66,Fiber optic,Month-to-month,80.4,5299.5,No
CUST-04463,Female,22,41,No,Month-to-month,28.44,1177.56,Yes
CUST-04464,Male,40,39,DSL,Month-to-month,47.49,1834.08,Yes
CUST-04465,Female,70,5,Fiber optic,Two year,81.84,420.2,Yes
CUST-04466,Female,54,19,Fiber optic,Two year,84.86,1614.93,No
CUST-04467,Female,26,10,DSL,One year,54.6,,No
CUST-04468,Female,32,26,Fiber optic,Two year,76.23,1977.68,No
CUST-04469,Male,20,20,Fiber optic,Month-to-month,73.71,1470.14,Yes
CUST-04470,Male,46,12,Fiber optic,Month-to-month,83.47,1017.0,No
CUST-04471,Female,23,34,Fiber optic,One year,72.71,2466.15,Yes
CUST-04472,Female,34,46,Fiber optic,Two year,82.16,3760.59,No
CUST-04473,Male,43,27,DSL,Month-to-month,58.98,1591.29,No
CUST-04474,Female,38,20,Fiber optic,Two year,84.5,1692.62,No
CUST-04475,Male,25,17,No,One year,23.83,389.47,No
CUST-04476,Male,38,30,Fiber optic,Two year,67.75,2040.25,No
CUST-04477,Male,74,59,Fiber optic,Month-to-month,78.89,4658.51,Yes
CUST-04478,Female,28,36,Fiber optic,Month-to-month,72.0,2578.29,Yes
CUST-04479,Male,55,20,Fiber optic,One year,69.13,1374.54,No
CUST-04480,Female,25,13,Fiber optic,One year,77.28,1021.31,No
CUST-04481,Male,59,59,DSL,Month-to-month,56.4,3320.92,No
CUST-04482,Female,41,22,Fiber optic,Two year,73.28,1609.52,No
CUST-04483,Female,52,28,Fiber optic,Two year,70.23,1982.61,No
CUST-04484,Female,72,46,Fiber optic,Month-to-month,71.15,3263.1,No
CUST-04485,Male,31,29,Fiber optic,Month-to-month,77.24,2235.77,No
CUST-04486,Male,72,37,Fiber optic,Month-to-month,80.06,2951.9,No
CUST-04487,Female,31,26,No,Month-to-month,20.52,531.45,No
CUST-04488,Female,27,14,Fiber optic,One year,82.54,1146.13,No
CUST-04489,Female,29,58,Fiber optic,Month-to-month,78.15,4535.02,Yes
CUST-04490,Male,55,2,Fiber optic,One year,71.56,139.93,Yes
CUST-04491,Male,61,9,DSL,One year,63.7,592.87,No
CUST-04492,Male,72,16,No,Month-to-month,30.41,487.47,Yes
CUST-04493,Male,63,10,Fiber optic,One year,69.98,,No
CUST-04494,Female,51,47,Fiber optic,Month-to-month,76.42,3576.91,Yes
CUST-04495,Female,58,4,Fiber optic,Month-to-month,74.57,280.03,No
CUST-04496,Male,27,68,DSL,One year,55.37,3752.97,No
CUST-04497,Male,34,63,No,Two year,22.41,1410.79,No
CUST-04498,Female,34,13,Fiber optic,Month-to-month,67.51,867.45,Yes
CUST-04499,Male,20,49,Fiber optic,Month-to-month,73.66,3601.36,Yes
CUST-04500,Male,48,25,DSL,Month-to-month,57.22,1433.13,Yes
CUST-04501,Male,68,71,Fiber optic,Month-to-month,79.75,5656.19,Yes
CUST-04502,Male,18,68,DSL,Month-to-month,59.68,4056.48,No
CUST-04503,Male,29,6,Fiber optic,One year,75.58,457.25,No
CUST-04504,Male,56,15,Fiber optic,Month-to-month,77.56,1176.98,Yes
CUST-04505,Female,21,54,DSL,Two year,53.6,2906.91,No
CUST-04506,Male,59,55,Fiber optic,Month-to-month,83.89,4604.26,Yes
CUST-04507,Male,30,3,Fiber optic,Two year,70.19,203.65,Yes
CUST-04508,Female,51,47,No,Two year,19.46,916.13,No
CUST-04509,Female,59,16,Fiber optic,One year,70.93,1122.26,Yes
CUST-04510,Female,38,35,DSL,Month-to-month,58.41,2029.95,Yes
CUST-04511,Male,39,69,DSL,One year,54.15,3723.7,No
CUST-04512,Female,74,37,No,One year,15.37,558.13,No
CUST-04513,Male,21,61,Fiber optic,Two year,75.09,4588.14,No
CUST-04514,Male,35,47,Fiber optic,One year,81.43,3840.51,No
CUST-04515,Male,22,9,DSL,Month-to-month,64.77,588.99,No
CUST-04516,Female,36,35,Fiber optic,Two year,76.38,2664.58,No
CUST-04517,Female,19,28,No,Two year,18.06,517.86,No
CUST-04518,Female,29,3,Fiber optic,One year,74.75,239.81,Yes
CUST-04519,Female,34,43,DSL,Two year,64.87,2781.53,No
CUST-04520,Female,27,55,Fiber optic,One year,69.57,3837.98,No
CUST-04521,Male,51,41,DSL,One year,48.27,1991.57,No
CUST-04522,Male,23,12,No,One year,22.82,261.05,No
CUST-04523,Male,25,45,Fiber optic,One year,80.08,3613.85,Yes
CUST-04524,Male,68,32,Fiber optic,Month-to-month,84.88,2721.11,Yes
CUST-04525,Female,28,20,Fiber optic,One year,67.69,1349.83,Yes
CUST-04526,Female,74,56,No,One year,32.56,1812.34,No
CUST-04527,Male,29,68,No,Month-to-month,24.37,1639.8,No
CUST-04528,Female,26,69,DSL,Month-to-month,53.56,3693.58,Yes
CUST-04529,Female,19,66,No,One year,32.12,2105.47,No
CUST-04530,Male,25,47,No,One year,30.02,1403.46,No
CUST-04531,Male,28,32,Fiber optic,Month-to-month,70.56,2252.72,No
CUST-04532,Female,70,35,No,Two year,18.46,635.36,No
CUST-04533,Female,53,32,Fiber optic,Two year,81.32,2589.11,No
CUST-04534,Male,27,30,Fiber optic,Month-to-month,83.36,2512.44,No
CUST-04535,Male,38,20,DSL,Month-to-month,54.17,1101.24,No
CUST-04536,Male,37,26,Fiber optic,Two year,80.94,2121.22,No
CUST-04537,Female,65,71,DSL,Two year,48.26,3413.06,No
CUST-04538,Male,25,61,No,Month-to-month,32.62,1972.26,No
CUST-04539,Male,53,25,No,Month-to-month,33.33,823.5,No
CUST-04540,Female,46,65,Fiber optic,Month-to-month,80.52,5218.11,No
CUST-04541,Female,59,11,Fiber optic,One year,78.82,859.86,Yes
CUST-04542,Female,29,21,Fiber optic,Month-to-month,80.73,1699.43,No
CUST-04543,Female,31,16,DSL,One year,46.0,730.41,No
CUST-04544,Female,65,6,Fiber optic,Month-to-month,83.41,486.62,Yes
CUST-04545,Male,71,67,Fiber optic,Two year,71.79,4824.79,No
CUST-04546,Male,67,36,DSL,Month-to-month,56.98,2063.24,No
CUST-04547,Female,38,37,DSL,One year,52.71,1960.44,No
CUST-04548,Female,39,10,Fiber optic,Two year,75.14,761.01,No
CUST-04549,Female,38,0,Fiber optic,Month-to-month,77.54,0.0,Yes
CUST-04550,Female,61,24,No,Month-to-month,16.53,384.08,Yes
CUST-04551,Female,67,41,DSL,One year,45.94,1884.9,No
CUST-04552,Male,47,51,DSL,Month-to-month,58.94,3025.13,No
CUST-04553,Male,56,23,Fiber optic,Two year,79.85,1818.66,No
CUST-04554,Male,37,52,Fiber optic,Month-to-month,66.48,3471.09,No
CUST-04555,Male,41,55,Fiber optic,Month-to-month,78.87,4349.86,No
CUST-04556,Female,40,62,Fiber optic,Two year,72.05,4470.64,No
CUST-04557,Male,24,7,Fiber optic,One year,72.1,508.62,No
CUST-04558,Female,26,58,Fiber optic,One year,67.19,3880.98,No
CUST-04559,Female,18,44,DSL,Month-to-month,63.91,2821.84,No
CUST-04560,Female,43,26,Fiber optic,Month-to-month,68.64,1765.39,Yes
CUST-04561,Male,55,51,DSL,Two year,47.26,2397.29,No
CUST-04562,Female,55,17,DSL,Month-to-month,50.21,868.79,No
CUST-04563,Male,71,15,DSL,Month-to-month,63.18,,No
CUST-04564,Male,61,65,DSL,Month-to-month,48.91,3198.2,No
CUST-04565,Female,39,4,No,Month-to-month,33.1,113.13,Yes
CUST-04566,Female,61,2,DSL,One year,55.17,113.55,Yes
CUST-04567,Female,27,69,DSL,Two year,45.42,3120.37,No
CUST-04568,Male,72,6,No,One year,22.55,135.6,No
CUST-04569,Female,23,49,Fiber optic,One year,82.5,4030.04,No
CUST-04570,Male,34,13,Fiber optic,One year,77.48,1023.37,No
CUST-04571,Female,68,37,Fiber optic,One year,69.18,2577.72,No
CUST-04572,Female,67,46,Fiber optic,One year,69.66,3191.92,No
CUST-04573,Male,55,32,DSL,Month-to-month,60.9,1935.07,Yes
CUST-04574,Male,41,42,DSL,Month-to-month,53.37,2256.86,Yes
CUST-04575,Male,68,28,No,Two year,31.19,858.68,No
CUST-04576,Male,27,56,DSL,Month-to-month,63.55,3544.78,Yes
CUST-04577,Male,73,4,DSL,Month-to-month,63.48,272.13,Yes
CUST-04578,Male,25,59,Fiber optic,One year,68.03,4006.64,No
CUST-04579,Female,38,69,DSL,One year,53.04,3657.5,No
CUST-04580,Female,73,1,Fiber optic,One year,68.08,64.43,No
CUST-04581,Male,23,69,No,Month-to-month,28.28,1969.59,No
CUST-04582,Female,38,42,No,Two year,21.7,901.96,No
CUST-04583,Male,74,3,Fiber optic,One year,76.02,211.96,Yes
CUST-04584,Female,56,55,DSL,Two year,58.09,3205.58,No
CUST-04585,Female,41,58,No,Month-to-month,25.69,1503.98,Yes
CUST-04586,Male,50,8,Fiber optic,Month-to-month,81.38,634.38,Yes
CUST-04587,Male,35,2,DSL,Month-to-month,61.58,134.44,Yes
CUST-04588,Male,73,47,Fiber optic,Month-to-month,78.25,3693.32,No
CUST-04589,Female,45,42,Fiber optic,Month-to-month,82.39,3462.31,No
CUST-04590,Male,74,0,DSL,Month-to-month,50.96,,No
CUST-04591,Female,69,56,Fiber optic,One year,67.19,3755.97,Yes
CUST-04592,Male,49,52,No,One year,21.19,1093.9,No
CUST-04593,Female,29,15,DSL,One year,45.02,687.07,No
CUST-04594,Female,65,50,Fiber optic,Month-to-month,83.31,4165.48,Yes
CUST-04595,Male,59,54,Fiber optic,Month-to-month,81.64,4409.29,No
CUST-04596,Female,44,0,Fiber optic,Month-to-month,77.76,0.0,No
CUST-04597,Female,27,27,DSL,Month-to-month,59.98,1630.43,No
CUST-04598,Male,63,52,Fiber optic,Month-to-month,67.59,3506.32,No
CUST-04599,Female,74,57,Fiber optic,Month-to-month,79.3,4517.38,Yes
CUST-04600,Male,69,72,No,Two year,18.66,1335.78,No
CUST-04601,Male,59,59,No,Two year,27.23,1608.12,No
CUST-04602,Male,49,58,No,One year,29.65,1737.48,No
CUST-04603,Male,59,21,DSL,Two year,62.24,1321.62,No
CUST-04604,Female,43,7,DSL,One year,53.93,390.53,No
CUST-04605,Female,42,48,Fiber optic,Two year,84.54,4048.8,Yes
CUST-04606,Female,28,41,Fiber optic,One year,68.22,2804.86,No
CUST-04607,Male,40,26,No,One year,16.14,434.65,No
CUST-04608,Female,51,38,Fiber optic,One year,78.76,,Yes
CUST-04609,Female,74,24,Fiber optic,Month-to-month,83.72,2019.32,Yes
CUST-04610,Male,69,37,DSL,One year,52.92,,No
CUST-04611,Male,57,23,No,Two year,21.53,482.43,No
CUST-04612,Female,40,23,DSL,One year,49.7,1151.47,No
CUST-04613,Male,46,59,DSL,Month-to-month,48.24,2842.69,Yes
CUST-04614,Male,48,49,No,Month-to-month,30.57,1508.48,No
CUST-04615,Male,24,65,Fiber optic,Two year,75.68,4916.46,No
CUST-04616,Male,57,13,DSL,Two year,63.67,842.04,No
CUST-04617,Female,50,52,Fiber optic,Month-to-month,82.79,4320.4,No
CUST-04618,Male,38,31,DSL,Two year,58.46,1827.68,No
CUST-04619,Male,19,47,Fiber optic,Two year,73.15,3447.94,No
CUST-04620,Male,35,38,DSL,Month-to-month,62.67,2399.83,No
CUST-04621,Male,64,39,No,Two year,30.36,1171.09,No
CUST-04622,Male,50,41,Fiber optic,Month-to-month,76.04,3136.37,No
CUST-04623,Male,54,7,Fiber optic,One year,68.8,488.14,Yes
CUST-04624,Male,51,25,DSL,One year,49.51,1242.16,No
CUST-04625,Male,37,11,DSL,One year,55.16,625.62,No
CUST-04626,Female,52,42,Fiber optic,One year,79.74,3358.36,No
CUST-04627,Male,68,50,Fiber optic,Month-to-month,79.16,3968.82,Yes
CUST-04628,Female,67,62,DSL,Two year,64.05,3970.6,No
